Index,X,Y,Z
3195,-0.105911,-0.31076,-0.977463
3196,-0.026001,-0.356735,-0.914551
3197,0.081039,-0.352753,-0.930695
3198,0.110458,-0.274429,-0.931747
3199,0.086685,-0.398331,-0.901169
3200,0.090591,-0.310226,-0.911331
3201,0.11821,-0.284622,-0.969589
3202,0.055008,-0.347641,-0.934662
3203,0.030884,-0.328308,-0.923416
3204,0.046783,-0.314468,-0.961639
3205,0.112549,-0.31929,-0.951691
3206,0.100723,-0.364349,-0.927078
3207,0.169342,-0.405777,-0.926529
3208,0.089188,-0.458252,-0.843216
3209,0.099487,-0.479507,-0.870071
3210,0.102692,-0.555786,-0.824142
3211,0.092438,-0.527573,-0.817307
3212,0.142639,-0.492722,-0.866165
3213,0.155228,-0.491211,-0.912888
3214,0.169342,-0.495987,-0.879959
3215,0.179642,-0.493057,-0.877792
3216,0.208008,-0.471481,-0.893951
3217,0.188416,-0.438492,-0.907318
3218,0.178146,-0.401413,-0.898361
3219,0.191971,-0.450195,-0.892029
3220,0.208633,-0.446671,-0.897247
3221,0.192596,-0.455093,-0.900665
3222,0.197784,-0.453354,-0.903107
3223,0.204681,-0.477036,-0.881653
3224,0.182007,-0.491669,-0.869553
3225,0.236191,-0.49826,-0.839401
3226,0.210052,-0.468536,-0.881149
3227,0.228851,-0.455032,-0.849426
3228,0.215668,-0.513123,-0.853424
3229,0.313477,-0.496231,-0.881393
3230,0.234161,-0.505905,-0.963303
3231,0.225372,-0.477127,-0.899124
3232,0.242279,-0.483566,-0.902023
3233,0.229736,-0.468796,-0.898087
3234,0.222397,-0.50386,-0.878479
3235,0.221466,-0.600983,-0.902512
3236,0.178055,-0.478836,-0.838669
3237,0.208694,-0.548447,-0.923767
3238,0.177841,-0.58136,-0.926971
3239,0.137558,-0.556854,-0.910507
3240,0.032516,-0.581573,-0.904861
3241,0.054718,-0.457596,-0.890442
3242,0.139984,-0.522171,-0.955597
3243,0.184067,-0.561752,-0.930054
3244,0.209839,-0.579758,-1.08522
3245,0.164474,-0.594284,-1.087906
3246,0.104004,-0.527359,-0.854187
3247,0.168762,-0.520264,-1.029877
3248,0.163071,-0.48233,-0.606232
3249,0.138367,-0.469711,-1.033508
3250,0.103867,-0.513229,-0.941406
3251,0.066589,-0.448624,-0.925842
3252,0.173019,-0.481796,-0.962158
3253,0.163528,-0.514023,-0.907501
3254,0.095062,-0.412003,-0.778366
3255,0.194321,-0.453781,-0.867645
3256,0.166901,-0.402893,-0.845886
3257,0.227859,-0.466675,-0.941223
3258,0.142807,-0.523102,-1.063568
3259,0.115768,-0.491699,-0.983444
3260,0.151764,-0.421646,-0.858627
3261,0.160645,-0.314682,-0.738571
3262,0.138382,-0.29007,-0.806015
3263,0.132202,-0.282028,-0.88887
3264,0.174759,-0.349594,-0.985214
3265,0.169067,-0.354218,-1.028732
3266,0.179688,-0.370209,-0.985413
3267,0.195236,-0.335541,-0.934952
3268,0.203979,-0.325836,-0.905563
3269,0.26358,-0.293472,-0.937103
3270,0.244934,-0.302979,-0.956955
3271,0.23555,-0.288498,-0.973358
3272,0.424454,-0.400284,-1.127487
3273,0.470474,-0.946228,-0.740967
3274,0.16333,-0.599152,-0.505783
3275,0.018082,-0.017181,-0.829315
3276,-0.204208,-0.015671,-0.892899
3277,-0.051224,-0.313324,-0.92186
3278,0.094025,-0.576477,-0.655075
3279,0.403076,-0.554245,-0.505646
3280,0.37175,-0.94101,-1.028046
3281,0.201889,-0.230942,-0.835678
3282,0.32402,-0.449387,-0.901962
3283,0.27153,-0.379181,-0.899261
3284,0.293442,-0.349167,-0.88208
3285,0.286224,-0.396469,-0.854782
3286,0.258438,-0.373398,-0.859787
3287,0.273438,-0.339844,-0.887161
3288,0.258636,-0.364319,-0.83873
3289,0.25856,-0.3806,-0.903305
3290,0.221695,-0.325562,-0.887299
3291,0.22287,-0.326767,-0.911758
3292,0.242966,-0.343643,-0.909882
3293,0.245804,-0.321213,-0.87822
3294,0.244125,-0.321091,-0.835159
3295,0.249023,-0.336548,-0.908554
3296,0.227936,-0.331131,-0.888992
3297,0.266144,-0.306961,-0.881699
3298,0.280838,-0.246323,-0.883652
3299,0.278244,-0.260529,-0.939301
3300,0.246826,-0.228348,-0.909729
3301,0.250198,-0.22374,-0.922836
3302,0.302338,-0.197021,-0.957977
3303,0.276382,-0.232956,-0.934982
3304,0.259857,-0.217407,-0.938705
3305,0.251465,-0.215378,-0.95636
3306,0.254532,-0.212708,-0.931793
3307,0.247162,-0.200745,-0.887604
3308,0.212463,-0.240646,-0.983414
3309,0.372375,-0.375183,-1.14389
3310,0.04982,-0.46344,-1.24939
3311,-0.124435,-0.269348,-0.871582
3312,-0.178146,-0.215668,-0.783524
3313,-0.138855,-0.290924,-0.717072
3314,-0.094162,-0.405182,-0.790115
3315,-0.089996,-0.454681,-0.852127
3316,-0.061264,-0.352493,-0.820023
3317,0.109146,-0.538345,-0.808441
3318,0.687439,-0.273666,-1.156174
3319,0.466125,-0.601776,-0.754929
3320,0.502319,-0.337097,-1.109192
3321,0.112183,-0.2332,-0.872147
3322,0.06485,-0.281296,-0.96489
3323,-0.046982,-0.219177,-0.977783
3324,0.013062,-0.220963,-1.023132
3325,-0.046951,-0.226669,-1.043518
3326,-0.036392,-0.211823,-0.997849
3327,0.009583,-0.210587,-0.847076
3328,0.011673,-0.261856,-1.079651
3329,-0.001343,-0.284073,-0.999481
3330,-0.087402,-0.289215,-1.077896
3331,-0.045761,-0.227982,-0.904144
3332,-0.035751,-0.20993,-0.8302
3333,-0.033981,-0.256195,-0.966751
3334,-0.048737,-0.259628,-1.001099
3335,-0.073868,-0.347961,-1.021301
3336,-0.049423,-0.245804,-0.977005
3337,-0.022614,-0.265671,-1.0056
3338,0.002136,-0.276352,-1.032806
3339,-0.040314,-0.271606,-0.996109
3340,-0.014343,-0.300873,-1.072922
3341,0.005173,-0.302948,-1.199738
3342,0.029037,-0.264587,-0.989059
3343,0.013718,-0.316635,-1.064117
3344,-0.004303,-0.252274,-0.806244
3345,-0.042267,-0.244385,-0.966858
3346,0.056519,-0.25528,-0.961685
3347,0.044342,-0.311737,-0.894684
3348,0.139526,-0.223465,-0.906677
3349,0.224915,-0.099365,-0.979538
3350,0.177612,-0.046402,-0.964233
3351,0.087387,-0.214066,-1.042847
3352,0.105103,-0.192734,-0.872009
3353,0.119034,-0.118057,-0.943146
3354,0.093384,-0.24585,-1.068481
3355,0.095673,-0.208984,-0.890793
3356,-0.079819,-0.343155,-0.928558
3357,-0.085968,-0.411972,-0.83345
3358,-0.184525,-0.383789,-0.929489
3359,-0.044647,-0.311996,-0.938477
3360,-0.13446,-0.273376,-0.91832
3361,0.117447,-0.349518,-0.944595
3362,0.052399,-0.381622,-0.91214
3363,0.007233,-0.256973,-0.941772
3364,-0.046234,-0.346375,-0.953186
3365,0.008621,-0.239395,-0.976868
3366,0.005676,-0.31488,-0.93779
3367,-0.003098,-0.303787,-0.98877
3368,0.005096,-0.296204,-0.971619
3369,-0.003265,-0.300323,-0.934982
3370,-0.000671,-0.271286,-0.930923
3371,-0.006927,-0.293167,-0.946121
3372,-0.002441,-0.256302,-0.914902
3373,0.016647,-0.258224,-0.923248
3374,0.007751,-0.256805,-0.931412
3375,0.019257,-0.250549,-0.934402
3376,-0.002731,-0.261185,-0.961884
3377,0.000351,-0.245026,-0.956268
3378,-0.011337,-0.268387,-0.97728
3379,-0.001755,-0.255493,-0.961533
3380,0.005203,-0.232239,-0.963699
3381,-0.00058,-0.263641,-0.921753
3382,0.015945,-0.265991,-0.989822
3383,0.01181,-0.288925,-0.981247
3384,0.000336,-0.285858,-0.983917
3385,-0.000092,-0.248627,-0.92128
3386,0.032974,-0.272369,-0.94696
3387,0.039078,-0.289139,-0.899261
3388,0.028305,-0.28035,-0.938354
3389,0.023804,-0.267044,-0.942429
3390,-0.00119,-0.301804,-0.933838
3391,-0.006195,-0.274231,-0.981827
3392,-0.045517,-0.266907,-1.01062
3393,0.006454,-0.243576,-0.9431
3394,-0.006592,-0.277679,-0.941605
3395,-0.003891,-0.284195,-1.001434
3396,0.023041,-0.292908,-0.998093
3397,0.073135,-0.297989,-0.912704
3398,0.010956,-0.2798,-1.050201
3399,-0.059433,-0.298141,-0.995667
3400,-0.02507,-0.267746,-0.829224
3401,0.018967,-0.288239,-1.114319
3402,0.04248,-0.28801,-1.048187
3403,0.005844,-0.344467,-1.036011
3404,-0.017624,-0.281219,-0.976517
3405,-0.012772,-0.230026,-0.976746
3406,0.036896,-0.243851,-0.921875
3407,0.025909,-0.254028,-0.970337
3408,0.032959,-0.280502,-0.979462
3409,0.011108,-0.273178,-1.023224
3410,-0.017303,-0.292374,-0.975388
3411,-0.038788,-0.287796,-0.938232
3412,-0.028259,-0.274246,-0.991516
3413,-0.00444,-0.288116,-0.834915
3414,-0.010284,-0.251999,-0.845703
3415,-0.00766,-0.253036,-0.917465
3416,0.010208,-0.262741,-0.885269
3417,0.036545,-0.298111,-0.868515
3418,0.01268,-0.265091,-0.944
3419,-0.045715,-0.315811,-0.943069
3420,-0.034149,-0.303497,-0.949829
3421,-0.03096,-0.295349,-0.967789
3422,-0.041153,-0.325119,-0.96846
3423,-0.036316,-0.319412,-1.035004
3424,-0.02916,-0.349594,-0.970901
3425,-0.02507,-0.225342,-1.052597
3426,-0.027039,-0.307037,-0.973434
3427,0.075638,-0.276154,-0.908035
3428,0.001709,-0.42453,-1.169235
3429,0.027939,-0.323334,-1.028809
3430,-0.00116,-0.281891,-1.00209
3431,0.02739,-0.231873,-0.582489
3432,-0.007019,-0.326004,-1.007263
3433,-0.026718,-0.339294,-0.919556
3434,-0.105972,-0.300369,-1.044754
3435,-0.038925,-0.35611,-1.041489
3436,0.020554,-0.26239,-0.96756
3437,0.026764,-0.257614,-0.870682
3438,0.010178,-0.238297,-0.805099
3439,0.027161,-0.242249,-0.902008
3440,0.010284,-0.36409,-0.92897
3441,-0.010849,-0.246338,-0.907516
3442,-0.025696,-0.313675,-0.956772
3443,0.01738,-0.323181,-0.895233
3444,-0.018631,-0.318146,-0.859406
3445,-0.032898,-0.237671,-0.814423
3446,-0.010391,-0.321716,-0.842468
3447,-0.036865,-0.246582,-0.685242
3448,-0.080215,-0.305862,-1.013596
3449,-0.015045,-0.341827,-0.85968
3450,0.067459,-0.383392,-1.214462
3451,0.131683,-0.326752,-0.788712
3452,-0.002914,-0.282059,-0.756393
3453,-0.0327,-0.208939,-0.587112
3454,0.012436,-0.253845,-0.959747
3455,0.077377,-0.427582,-0.857147
3456,-0.056061,-0.443558,-1.179413
3457,-0.066025,-0.337769,-1.056213
3458,-0.038559,-0.386719,-1.056
3459,0.054947,-0.326874,-0.978821
3460,0.046127,-0.295395,-0.99881
3461,-0.010101,-0.242325,-0.799347
3462,0.002106,-0.283569,-0.876495
3463,0.01268,-0.288712,-0.805466
3464,0.021255,-0.245605,-0.734497
3465,-0.013245,-0.30246,-0.915024
3466,-0.057037,-0.399231,-0.994537
3467,-0.062973,-0.398178,-1.060013
3468,-0.059128,-0.379684,-0.956818
3469,-0.017105,-0.277191,-0.827271
3470,-0.023682,-0.345718,-0.740677
3471,-0.078537,-0.435547,-0.894501
3472,-0.034088,-0.302307,-0.813522
3473,-0.071671,-0.370926,-0.96933
3474,-0.035614,-0.312256,-1.012726
3475,-0.040588,-0.420776,-1.02507
3476,-0.076782,-0.407379,-1.011169
3477,-0.064896,-0.380066,-1.081863
3478,-0.013641,-0.360291,-0.928955
3479,-0.018707,-0.348938,-0.993378
3480,0.017746,-0.336304,-0.845673
3481,0.004715,-0.295395,-0.982956
3482,0.056259,-0.379242,-0.938644
3483,-0.04248,-0.320831,-1.033295
3484,-0.004395,-0.351257,-0.887695
3485,-0.019608,-0.312653,-0.746841
3486,-0.024628,-0.24559,-0.854034
3487,-0.023041,-0.404327,-0.815918
3488,0.006775,-0.335419,-0.866013
3489,-0.037704,-0.317139,-0.763351
3490,-0.003708,-0.32341,-0.892853
3491,0.019623,-0.339737,-0.814728
3492,-0.018295,-0.324768,-0.804626
3493,-0.0177,-0.308823,-0.766418
3494,-0.04689,-0.339661,-0.719604
3495,-0.113068,-0.416519,-1.017136
3496,-0.086227,-0.505234,-1.019989
3497,-0.106766,-0.437729,-1.103989
3498,-0.011261,-0.47139,-1.003616
3499,-0.047363,-0.40686,-0.989166
3500,-0.019012,-0.420609,-0.901276
3501,-0.024719,-0.426071,-0.867798
3502,-0.030045,-0.381653,-0.863861
3503,-0.055206,-0.379471,-0.874832
3504,-0.101379,-0.34848,-1.011047
3505,-0.01178,-0.494659,-0.863037
3506,-0.067947,-0.359329,-1.000137
3507,0.044434,-0.295578,-0.990417
3508,0.045639,-0.313293,-0.880493
3509,0.087265,-0.31012,-0.774155
3510,-0.014191,-0.344711,-0.881134
3511,-0.012131,-0.397476,-0.879181
3512,-0.061234,-0.418686,-0.893372
3513,-0.055283,-0.358261,-0.85112
3514,-0.019882,-0.378204,-0.850662
3515,-0.006088,-0.357361,-0.785919
3516,-0.031754,-0.359512,-0.80394
3517,-0.048309,-0.403961,-0.822891
3518,-0.080322,-0.366394,-0.818771
3519,-0.088562,-0.4207,-0.803055
3520,-0.127762,-0.413406,-0.857239
3521,-0.117889,-0.409744,-0.914688
3522,-0.096176,-0.366959,-0.84436
3523,-0.113998,-0.356812,-0.826874
3524,-0.119812,-0.375473,-0.902176
3525,-0.09137,-0.358704,-0.820114
3526,-0.165268,-0.350052,-0.851715
3527,-0.11676,-0.384857,-0.911301
3528,-0.201096,-0.388062,-0.901642
3529,-0.166901,-0.440109,-0.914673
3530,-0.166382,-0.407944,-0.934647
3531,-0.148224,-0.438278,-0.881958
3532,-0.135025,-0.482269,-1.037903
3533,-0.118958,-0.411758,-0.791595
3534,-0.155563,-0.453354,-0.869507
3535,-0.111664,-0.406815,-0.854965
3536,-0.082443,-0.356293,-0.744965
3537,-0.124863,-0.389343,-0.871964
3538,-0.123993,-0.440491,-0.833282
3539,-0.109222,-0.405045,-0.847733
3540,-0.089005,-0.445953,-0.892258
3541,-0.088364,-0.426651,-0.854553
3542,-0.083252,-0.398407,-0.845535
3543,-0.123215,-0.459717,-0.928391
3544,-0.085999,-0.470062,-1.004547
3545,-0.141281,-0.506668,-1.002548
3546,-0.127838,-0.470718,-1.022995
3547,-0.108704,-0.521317,-1.047867
3548,-0.080688,-0.454285,-0.93425
3549,-0.043213,-0.407089,-0.92984
3550,-0.065903,-0.379028,-0.857437
3551,-0.049805,-0.406372,-0.92572
3552,-0.077972,-0.419037,-0.90918
3553,-0.097565,-0.459061,-0.9198
3554,-0.116028,-0.51442,-1.063644
3555,-0.044662,-0.463623,-1.010849
3556,-0.055298,-0.429337,-0.989349
3557,-0.065582,-0.464294,-0.980042
3558,-0.053314,-0.500931,-1.02301
3559,-0.055649,-0.506561,-1.046936
3560,-0.06282,-0.445892,-0.925232
3561,-0.040375,-0.378326,-0.941238
3562,-0.025009,-0.406937,-0.947113
3563,-0.031372,-0.436569,-1.023331
3564,-0.046494,-0.413193,-0.972565
3565,-0.065887,-0.405548,-0.894806
3566,-0.05101,-0.365433,-0.862656
3567,-0.049973,-0.320984,-0.774704
3568,-0.053482,-0.369125,-0.837219
3569,-0.092316,-0.399307,-0.851212
3570,-0.087921,-0.425568,-0.83548
3571,-0.114746,-0.455414,-0.929886
3572,-0.105667,-0.421631,-0.862183
3573,-0.094101,-0.393509,-0.916077
3574,-0.113403,-0.485825,-0.794128
3575,-0.135605,-0.365784,-0.979996
3576,-0.132141,-0.526688,-0.853241
3577,-0.077759,-0.405991,-0.832565
3578,-0.110214,-0.367432,-0.927887
3579,-0.110397,-0.383545,-0.854645
3580,-0.083054,-0.413528,-0.844208
3581,-0.126328,-0.413162,-0.976791
3582,-0.103287,-0.415344,-0.854568
3583,-0.086441,-0.421951,-0.838165
3584,-0.107254,-0.414398,-0.833679
3585,-0.166718,-0.42157,-0.800613
3586,-0.082901,-0.380997,-0.734909
3587,-0.121429,-0.34259,-0.737228
3588,-0.177109,-0.426346,-0.974716
3589,-0.149506,-0.443695,-0.758575
3590,-0.083771,-0.455032,-0.878311
3591,-0.073349,-0.415726,-0.750626
3592,-0.120056,-0.395859,-0.834122
3593,-0.174103,-0.507492,-0.943512
3594,-0.161423,-0.573792,-1.023636
3595,-0.179031,-0.491989,-0.987366
3596,-0.135712,-0.470306,-0.966217
3597,0.090942,-0.385834,-0.907913
3598,0.077652,-0.295685,-0.839951
3599,-0.109894,-0.41301,-0.892456
3600,-0.069458,-0.474747,-0.888153
3601,-0.094315,-0.477386,-0.910126
3602,0.01651,-0.427383,-1.004425
3603,-0.030823,-0.538513,-1.039734
3604,-0.099442,-0.468109,-0.926575
3605,-0.080124,-0.402939,-0.798492
3606,-0.071365,-0.45192,-0.819336
3607,-0.046783,-0.448532,-0.847382
3608,-0.094879,-0.437164,-0.79921
3609,-0.104889,-0.412689,-0.914093
3610,-0.132599,-0.478165,-0.95192
3611,-0.154083,-0.516144,-0.999802
3612,-0.131699,-0.466751,-1.020905
3613,-0.099777,-0.453674,-0.694244
3614,-0.135071,-0.36377,-0.768631
3615,-0.090256,-0.452515,-0.702362
3616,0.007248,-0.573486,-0.99028
3617,-0.083847,-0.399597,-0.994064
3618,-0.090897,-0.376984,-0.906769
3619,-0.029572,-0.413437,-0.859879
3620,-0.089539,-0.383347,-0.866333
3621,-0.075928,-0.368057,-0.911713
3622,-0.056335,-0.417496,-1.020813
3623,-0.06134,-0.467682,-0.962448
3624,0.081802,-0.382965,-0.936295
3625,0.114136,-0.334412,-0.99559
3626,0.017914,-0.320587,-0.919907
3627,0.027893,-0.237762,-0.775055
3628,0.030472,-0.302505,-0.860413
3629,0.022232,-0.358612,-1.045197
3630,0.028168,-0.26001,-0.965942
3631,0.005829,-0.275223,-0.962662
3632,-0.004593,-0.336548,-0.882233
3633,-0.069183,-0.364426,-0.957825
3634,-0.014404,-0.378906,-0.879333
3635,-0.086426,-0.401413,-1.056732
3636,0.036499,-0.353745,-1.080948
3637,0.029739,-0.272171,-0.796432
3638,-0.000412,-0.291321,-0.722321
3639,-0.014999,-0.343262,-0.72876
3640,-0.144852,-0.416855,-0.963104
3641,-0.081711,-0.263351,-0.842224
3642,-0.037613,-0.283997,-0.795563
3643,-0.110962,-0.594391,-1.069305
3644,-0.067734,-0.444412,-1.006424
3645,-0.187775,-0.212692,-0.867172
3646,-0.111694,-0.400192,-0.99025
3647,-0.028625,-0.498383,-1.210846
3648,-0.164261,-0.405731,-1.149689
3649,-0.105362,-0.159256,-0.940979
3650,-0.094559,-0.349701,-1.042587
3651,-0.017197,-0.490189,-1.103836
3652,-0.104004,-0.389282,-0.77948
3653,-0.080643,-0.339371,-0.931396
3654,-0.059525,-0.27478,-0.971054
3655,-0.095261,-0.44191,-0.989609
3656,-0.064682,-0.332718,-0.957779
3657,-0.076828,-0.389359,-0.909317
3658,-0.054398,-0.464218,-1.083588
3659,-0.076126,-0.475372,-1.056564
3660,-0.092117,-0.381454,-0.851044
3661,-0.04097,-0.370972,-0.774124
3662,-0.058472,-0.470306,-0.909012
3663,-0.113342,-0.457306,-1.016296
3664,-0.104279,-0.50296,-1.034241
3665,-0.07608,-0.423538,-1.039917
3666,-0.045197,-0.426224,-0.974579
3667,-0.020218,-0.38591,-0.859467
3668,-0.043137,-0.433884,-0.909698
3669,-0.076431,-0.475479,-1.054092
3670,-0.071136,-0.516907,-1.188477
3671,-0.061401,-0.505524,-0.973572
3672,-0.039124,-0.413742,-0.955307
3673,-0.054321,-0.414886,-0.754196
3674,-0.112,-0.443634,-0.958038
3675,-0.108017,-0.467346,-0.924637
3676,-0.138046,-0.471161,-1.026657
3677,-0.129593,-0.491272,-0.989029
3678,-0.169052,-0.471649,-1.035919
3679,-0.141281,-0.520767,-1.024078
3680,-0.149216,-0.48175,-1.037354
3681,-0.130051,-0.529007,-1.101273
3682,-0.052795,-0.493698,-1.046509
3683,-0.003464,-0.3806,-0.928848
3684,-0.056122,-0.419617,-0.933075
3685,-0.07486,-0.414246,-1.016556
3686,-0.095688,-0.415421,-1.040176
3687,-0.146713,-0.378464,-0.982635
3688,-0.112946,-0.437805,-0.953537
3689,-0.09935,-0.349899,-0.971832
3690,-0.087158,-0.334732,-0.76123
3691,-0.125656,-0.300842,-0.949341
3692,-0.117752,-0.364624,-0.844574
3693,-0.087204,-0.351242,-0.822113
3694,-0.101364,-0.316147,-0.726913
3695,-0.103912,-0.400391,-0.832809
3696,-0.146332,-0.347092,-0.841629
3697,-0.117691,-0.427139,-0.855713
3698,-0.128677,-0.356354,-0.851929
3699,-0.139816,-0.408661,-0.986633
3700,-0.144775,-0.462326,-0.999908
3701,-0.087936,-0.408234,-1.002808
3702,-0.126724,-0.360672,-0.835922
3703,-0.129868,-0.373245,-0.926926
3704,-0.091751,-0.449707,-0.865662
3705,-0.114044,-0.399689,-0.894699
3706,-0.140991,-0.378891,-0.843811
3707,-0.138885,-0.395874,-0.825714
3708,-0.082916,-0.341583,-0.895248
3709,-0.157944,-0.455292,-0.954788
3710,-0.15947,-0.431503,-0.974991
3711,-0.189346,-0.404999,-0.895889
3712,-0.160675,-0.37381,-0.834198
3713,-0.075455,-0.363068,-0.799347
3714,-0.113617,-0.403549,-0.861923
3715,-0.104233,-0.43837,-0.845718
3716,-0.12262,-0.438705,-0.949234
3717,-0.115601,-0.4897,-0.93689
3718,-0.139023,-0.437881,-0.901154
3719,-0.21402,-0.566315,-0.926514
3720,-0.170639,-0.383377,-0.741287
3721,-0.202393,-0.395691,-0.854919
3722,-0.162216,-0.399384,-0.852875
3723,-0.143814,-0.399323,-0.872849
3724,-0.11937,-0.443512,-0.835739
3725,-0.15184,-0.521027,-1.104507
3726,-0.077911,-0.553894,-1.030609
3727,-0.113617,-0.502106,-1.003326
3728,-0.038651,-0.452209,-0.919342
3729,-0.120987,-0.302673,-0.600128
3730,-0.296097,-0.453552,-0.816284
3731,-0.19986,-0.401947,-0.883118
3732,-0.2565,-0.421799,-0.925598
3733,-0.261322,-0.371567,-0.739716
3734,-0.199554,-0.365494,-0.68222
3735,-0.220886,-0.400833,-0.837097
3736,-0.166534,-0.384338,-0.758728
3737,-0.175659,-0.466354,-0.79184
3738,-0.22113,-0.472778,-0.863678
3739,-0.167068,-0.468887,-0.846756
3740,-0.159546,-0.507355,-0.850891
3741,-0.191452,-0.363052,-0.766556
3742,-0.202103,-0.373566,-0.857132
3743,-0.189102,-0.503998,-0.83783
3744,-0.169785,-0.352432,-0.787399
3745,-0.137634,-0.357559,-0.729202
3746,-0.136963,-0.381165,-0.783249
3747,-0.135117,-0.417252,-0.986954
3748,-0.087753,-0.444458,-0.752075
3749,-0.174927,-0.386658,-0.83078
3750,-0.152328,-0.39328,-0.798981
3751,-0.132553,-0.413071,-0.756149
3752,-0.140045,-0.428772,-0.857162
3753,-0.179779,-0.471466,-1.024628
3754,-0.163589,-0.452255,-0.939178
3755,-0.153625,-0.421265,-0.821564
3756,-0.164505,-0.39653,-0.823807
3757,-0.146011,-0.413742,-0.845581
3758,-0.147781,-0.454224,-0.957809
3759,-0.177338,-0.51268,-0.97084
3760,-0.172302,-0.461273,-0.877045
3761,-0.148941,-0.438019,-0.792709
3762,-0.10968,-0.426483,-0.785919
3763,-0.156952,-0.481873,-0.904282
3764,-0.166748,-0.506531,-0.928604
3765,-0.181732,-0.484863,-0.953827
3766,-0.156174,-0.411804,-0.8396
3767,-0.127243,-0.376755,-0.73584
3768,-0.14296,-0.431396,-0.908813
3769,-0.168701,-0.467804,-0.932266
3770,-0.184021,-0.516281,-0.970047
3771,-0.175079,-0.49292,-0.939255
3772,-0.178497,-0.52565,-1.014893
3773,-0.159836,-0.504547,-0.934509
3774,-0.1595,-0.48851,-0.964386
3775,-0.144608,-0.440048,-0.92778
3776,-0.149719,-0.476456,-0.918655
3777,-0.149994,-0.400391,-0.823822
3778,-0.161392,-0.455872,-0.854568
3779,-0.1595,-0.430801,-0.951019
3780,-0.146835,-0.441757,-0.873795
3781,-0.150833,-0.419708,-0.84671
3782,-0.155518,-0.426712,-0.9077
3783,-0.125259,-0.442917,-0.891922
3784,-0.131454,-0.438263,-0.88414
3785,-0.140579,-0.446381,-0.920883
3786,-0.16655,-0.480682,-0.942688
3787,-0.162888,-0.45874,-0.944992
3788,-0.154633,-0.419388,-0.857727
3789,-0.127426,-0.38649,-0.791092
